,3d_x,3d_y,3d_z,cam1_proj_x,cam1_proj_y,cam1_x,cam1_y,cam2_proj_x,cam2_proj_y,cam2_x,cam2_y,err,err1,err2,frame,id
2337,5.728772785708902,1.3492629944932215,3.1763653836591024,1931.3648080729163,1101.3327081402456,1923.0,1105.0,871.9339456123939,459.3671842840914,865.0,457.0,16.46028213319824,9.133402634360662,7.326879498837579,1834.0,0.0
2338,9.577303013725068,1.651865539157548,3.498009405675991,1749.802186099626,1114.1686851391964,1741.0,1117.0,1015.966083594403,468.78010174529214,1009.0,467.0,16.43627037998898,9.246341112756722,7.189929267232258,1835.0,1.0
2339,5.665751485216642,1.3856880391921544,3.2415864758938002,1932.8254259185064,1098.6718816777102,1923.0,1103.0,869.1739710221798,461.78822080716935,861.0,459.0,19.372894516533933,10.736461367312724,8.636433149221208,1835.0,0.0
2340,9.52289047540157,1.6367199639448593,3.5467739144329213,1751.7417352764264,1114.1786141701723,1743.0,1117.0,1013.9300456397548,470.77640626326723,1007.0,469.0,16.339858543903375,9.185758196462105,7.15410034744127,1836.0,1.0
2341,5.597339856229107,1.3949330370737567,3.2018584029206805,1936.4657196360977,1097.9085828743823,1925.0,1103.0,866.5483928978726,460.2625622580474,857.0,457.0,22.635725406264214,12.545328019650535,10.090397386613681,1836.0,0.0
2342,9.509918945685598,1.6386006345977728,3.4931160484392487,1753.1378262541089,1114.3688872789946,1745.0,1117.0,1013.4426860023161,468.65952918870295,1007.0,467.0,15.205587509431467,8.552600206527819,6.652987302903648,1837.0,1.0
2343,5.605510329383435,1.3132887596896752,3.1345216715648667,1937.5151254376085,1102.335897620713,1927.0,1107.0,867.7264556314899,457.9867985506428,859.0,455.0,20.72656560128641,11.50311757625349,9.223448025032917,1837.0,0.0
2344,9.43615225736745,1.6364732268662838,3.4999803742005686,1756.5689381890327,1113.8787088159693,1747.0,1117.0,1010.5871440436956,468.9588494380627,1003.0,467.0,17.901072669536497,10.065139677174674,7.835932992361821,1839.0,1.0
2345,5.517517757458301,1.405768327508984,3.2438339135396426,1939.1082355257738,1096.4995761120376,1929.0,1101.0,863.4356637553367,461.90207479924214,855.0,459.0,19.985720196388293,11.064819954064232,8.920900242324059,1839.0,0.0
2346,9.368572374964081,1.6230856679839283,3.495032768287436,1759.9036257218734,1114.0809402311943,1751.0,1117.0,1008.0622798066156,468.8377545237348,1001.0,467.0,16.667397960304775,9.36992320828005,7.297474752024727,1840.0,1.0
2347,10.471218132411401,3.0738313475742394,-3.2900758907445486,1704.6786671572697,1049.371284776558,1751.0,1117.0,1048.4898937730313,190.47848523218488,1007.0,179.0,125.01981650268945,81.97139134539816,43.0484251572913,1840.0,1.0
2348,9.323574557823504,1.656130304859385,3.4983979574194306,1761.903481800296,1112.0678637600918,1753.0,1115.0,1006.0720500105064,468.8491625800309,999.0,467.0,16.683676564743795,9.373868523591856,7.30980804115194,1841.0,1.0
2349,5.444822998446893,1.376158405339376,3.20208430033221,1943.0454231528424,1097.5938048157277,1931.0,1103.0,861.0561346494451,460.4602499976229,851.0,457.0,23.83780789367387,13.202998345129087,10.634809548544782,1841.0,0.0
2350,9.27636451548084,1.6509481398829733,3.4990272647436447,1764.1552345902473,1111.971104501707,1755.0,1115.0,1004.276641935149,468.90904504421866,997.0,467.0,17.16615980487954,9.64326336579277,7.522896439086771,1842.0,1.0
2351,5.395343083869234,1.3155992667239516,3.1844583424001742,1945.615477767562,1100.2306570626638,1935.0,1105.0,859.8524292466627,460.0617235990372,851.0,457.0,21.004599219349746,11.63765441519558,9.366944804154166,1842.0,0.0
